,Date,User,Tweet,ID
5548,2023-02-26 13:51:34+00:00,mentalista57,"@OnePaul87 Essa lista o professor fez qdo eu era escoteiro, nem lá cumprimos.",1629841606877536263
5549,2023-02-26 13:47:07+00:00,bento_sebast,"nossa, eu daria tudo pra voltar pros acampamentos escoteiros que participei 😭 sdds da melhor época da minha vida",1629840486784544771
5550,2023-02-26 13:46:59+00:00,emmergencia,o chique de ter escoteiros no bereal é que quando apitou tinha um monte de gente de traje esperando pro IBOA 🥲❤️,1629840450940022786
5551,2023-02-26 13:29:19+00:00,thenasema,ser desbravador é legal mas eu tô traumatizada,1629836006537961474
5552,2023-02-26 13:25:54+00:00,renato_fume,"@samucabks Samuca, não leve tão a sério o que eu escrevi, traduzindo, num país decente, o Chupetinha não seria eleito nem fodendo. Eu podeia ter trocado a palavra escoteiro por carpinteiro, lixeiro. O escotismo tem um papel relevante na sociedade, e merece meu respeito",1629835148639215616
5553,2023-02-26 12:50:42+00:00,cezinha_anjos,"@barretoareias @sseraphini Nunca. Aliás, sou adepto de escrever cada linha de código já organizada. Sem contar que sigo a regra do escoteiro: tento sempre deixar o acampamento um pouco mais limpo do que peguei. A vida tende a entropia. Se você não fizer nenhum esforço, o caos toma conta.",1629826286276280321
5554,2023-02-26 12:48:09+00:00,doug_crist_hoff,@FidencioAbimael @DanVitorPH Escoteiros muito bem remunerados com nosso dinheiro.,1629825648410673152
5555,2023-02-26 12:43:05+00:00,JVVide1,"@gabb69100606 Eu acho q peguei dengue lá nos escoteiros mano, tô pior",1629824373065494530
5556,2023-02-26 12:00:01+00:00,EscoteirosRS,"⚜️Nesta oficina, a Equipe Regional de Diversidades te convida a compreender a partir dos documentos institucionais, o conceito de diversidade e qual sua ligação com o Movimento Escoteiro, entendendo na prática sua influência na vida dos jovens, além de quais ações sua UEL",1629813532371083264
5557,2023-02-26 11:29:47+00:00,kochguga,"Da mesma forma como ergueram estátuas aos caçadores de escravos e colocaram torturadores como nomes de vias públicas, vão no futuro levantar monumentos aos desbravadores politicamente incorretos do YouTube nascente; descontração, jeito loquaz e bem humorado do fascismo no sec XXI",1629805922934562817
5558,2023-02-26 10:51:02+00:00,Pensando1980,"@cmse_exercito As forças armadas mudaram de finalidade. Isso eu fazia no tempo de escoteiro, quando realmente o povo precisou vcs o traíram e os entregou para serem presos. VERGONHA, essa é a palavra que me vem a cabeça quando escultor a frase forças armadas",1629796171173486592
5559,2023-02-26 10:48:52+00:00,LordAnatel,@analtel @bibisonego Já aviso antecipadamente que nunca neguei Imposto palavra de escoteiro https://t.co/J79CUauvze,1629795627197497344
5560,2023-02-26 05:51:09+00:00,umpoucotrivial,I've just watched episode S01 | E10 of Pico dos Marins: O Caso do Escoteiro Marco Aurélio! #picodosmarinsocasodoescoteiromarcoaurlio  https://t.co/FOsvvr2b3q #tvtime https://t.co/AV3V4UD1Av,1629720706064736256
5561,2023-02-26 05:20:33+00:00,_Ferreiiraaa_,"Foi um sábado espetacular, vitória do Inter e do Manchester City, retorno das atividades do escoteiro, e depois um baita de um churrasco com muita risada",1629713003556765698
5562,2023-02-26 05:09:42+00:00,Andrews_DBV,Veja os usuários que acessaram seu perfil agora https://t.co/esvVZmj6sb,1629710275275378689
5563,2023-02-26 04:51:06+00:00,ciceropr,"@tatunotoco Imagina quando essa guerra acabar. Um exército de nazistas com dinheiro e armas fornecidas pelo ""ocidente"". Vão fazer os talibans parecerem escoteiros.",1629705591961661441
5564,2023-02-26 04:10:24+00:00,Huatecos3,@Eles26 @Bethlleza @_e1_e @DiVal1990 @YeziSeijas @ARM151226 @GuaraCuchaFE @nuvip08 @magdaz54 @dbv_e @____Bianka____ @nutritattoo @patry_moni @Arsanti76 @Losv30 @auramar2209 @TitaFuenmayor @VivasMattera10 @tessaj__ @8ardv @leiee90 @101_rangel @Mary_Jar @beria_1 Igualmente Chula 😘,1629695350922526728
5565,2023-02-26 03:58:01+00:00,porafab,@thurcomth achamo uma mochila com o chaveiro dos desbravadores hj no meio da reunião,1629692233413795840
5566,2023-02-26 03:51:22+00:00,deflima,@ferkobaia @rge_cpflenergia Você não é escoteiro? Dá teus pulo.,1629690561601912835
5567,2023-02-26 03:40:28+00:00,nelenoca,@liviaaguiar05 por vc sim! (se vc for pro escoteiro,1629687818879467522
5568,2023-02-26 03:33:25+00:00,gomessxly,@tavinkkjj escoteiro amigão,1629686043577401349
5569,2023-02-26 03:30:11+00:00,emmergencia,"estar no escoteiro hoje foi um momento de felicidade e agonia ao mesmo tempo
espero que tudo dê certo esse ano",1629685229643341827
5570,2023-02-26 03:28:56+00:00,MaiconLuan11,Sábado a noite e eu simplesmente preparei um CHÁ por livre e espontânea vontade… por favor alguém me ensina a ser um jovem desbravador do mundão !!,1629684915187904512
5571,2023-02-26 03:27:01+00:00,samucabks,"@renato_fume Não sei se você já conhecia, mas o Escotismo é um grande exemplo a ser seguido. https://t.co/FFZolaKEdD",1629684434789081088
5572,2023-02-26 03:20:00+00:00,samucabks,"@renato_fume Os 10 mandamentos do escoteiros são: confiança, lealdade, ser prestativo, cortesia, respeito aos animais, obediência, bom humor, trabalho, respeito à propriedade, limpeza do corpo e da alma. Através de atividades internas e em campo, esses valores são passados tanto em treinam...",1629682666315431937
5573,2023-02-26 03:15:10+00:00,samucabks,"@renato_fume Não! Não!!! O Escoteiro é mil por cento diferente!
Fui Escoteiro do Mar de 1973/1976... Meu número era 107/73, Grupo de Escoteiros do Mar Sargento Moraes, Av Norte, Recife Pernambuco. &gt;&gt;&gt;",1629681450730520576
5574,2023-02-26 03:11:15+00:00,Leo_Tolari,Quem não acha esse cara lendário tá mais por fora que joelho de escoteiro.,1629680465274626049
5575,2023-02-26 02:47:18+00:00,renato_fume,"Num país decente, o Chupetinha seria no máximo, Escoteiro....m",1629674438919704577
5576,2023-02-26 02:18:53+00:00,girassolfx,"outer banks virou uma serie de desbravadores não gostei, ficou super ficção eu que comecei a ver a serie com uma coisa mais seria ja pedir a paciência não vejo a 4 temporada",1629667287807541248
5577,2023-02-26 02:15:54+00:00,NascimentoNath,"@quatroevirna Amiga, sim, mas tbm acho muito estranho o cara cometer um erro atrás do outro. Tipo, isso de mandar o menino só, depois pegar o caminho errado, n pedir ajuda da polícia logo e ficar procurando só com os escoteiros, sabe, várias coisas que é muito esquisita.",1629666534430765056
5578,2023-02-26 02:03:55+00:00,moocacke_,"Até aí beleza, todo mundo falou oq eles achavam e tals, chegou na minha vez e eu CHOREI... Eu fiquei muito mal por ter saído do escoteiro e ter desistido de tudo oq me fazia bem, mas ainda assim tirei o chapéu pra mim mesma 🫡",1629663520571703297
5579,2023-02-26 01:09:30+00:00,euMarinaMamede,@leandrotetti @PauloVieiraReal mas como ia chegar alguém no meio desse mato todo? tem que ser um desbravador de florestas,1629649823803613185
5580,2023-02-26 01:00:25+00:00,teles_any,Amanhã eu vou viajar na ipê no grupo escoteiro ⚜️,1629647538268647424
5581,2023-02-26 00:30:14+00:00,m4r1n4o,"como pode eu sair do escotismo mas ele não sair de mim tlgd, eu tô na frente da fogueira simplesmente cantando a famosa música do “sobe chama”",1629639944493846530
5582,2023-02-26 00:14:02+00:00,fanny_gietzel,"11 anos da melhor escolha que eu fiz na vida, impossível descrever o quanto eu sou grata por tudo que o escotismo me proporciona! 💛💚💙⚜️ https://t.co/SlAxAuQXby",1629635867118559232
5583,2023-02-26 00:02:28+00:00,arte_eparatodos,"É importante entender que não existe apenas uma narrativa sobre os bandeirantes. A representatividade do monumento em São Paulo teve como objetivo mostrar os Bandeirantes aventureiros, desbravadores, que romperam com as fronteiras.

@sem_rpreso https://t.co/ZGnCuJtQQ2",1629632957089558530
5584,2023-02-25 23:52:22+00:00,LMpudo,@El_escotero lorença aql musica de desgraca do escoteiro?,1629630415949508608
5585,2023-02-25 23:42:37+00:00,arthurbragaz,muito bom cozinhar como escoteiro depois de muito tempo,1629627962571071488
5586,2023-02-25 23:40:27+00:00,ezranarchist,"uma das minhas coisas favs do escoteiro é a palma escoteira

puta coisa linda quando é muita gente batendo",1629627414564175877
5587,2023-02-25 23:40:07+00:00,LeonardoKayser3,"Água suja nos ouvidos, farinha dentro do nariz barro na cara e no corpo sempre amei os escoteiros kkkkkkkkk🤧",1629627329944141827
5588,2023-02-25 23:33:09+00:00,mi15042003,Campori que me aguarde porque eu voltei com o gás,1629625579984113668
5589,2023-02-25 23:16:33+00:00,BADLAHADW,@bemvindonatal Ele é chefe escoteiro já skdk tava fazendo um acampamento com a turma dele q são os de 11 a 15 anos esqueci o nome ldkdkkdkdkd juro é igual o dos gringos dos filmes já fui ver umas vezes,1629621401215705098
5590,2023-02-25 23:05:45+00:00,tiernoliv,Não teve migalha hoje😭😭😭😭vo pro escotismo😘,1629618684464361473
5591,2023-02-25 23:01:06+00:00,BADLAHADW,"Derick pedro está em um acampamento pq ele é escoteiro acho isso tão???
N sabia q escotismo era real kkk",1629617511405613057
5592,2023-02-25 22:59:31+00:00,alanabellini_,@kastrup_ew @thecampos_mari O que é um dia de escoteiro perto do lascene class?🧐,1629617113072631808
5593,2023-02-25 22:57:57+00:00,LucianaLimaN,"E mais uma conquista da minha escoteira... #lisdeouro
@Escoteiros 😍😍😍 https://t.co/Esb7pE5A3Z",1629616719135227904
5594,2023-02-25 22:51:46+00:00,otavio9_,mds eu tava com mt saudade da sensação de ser desbravador,1629615164348571650
5595,2023-02-25 22:50:19+00:00,EncravoT,"@ClaydiPaula41 @verdouglasgomes @GutoZacariasMBL Hj em dia ?!?
Te afirmo que Bolsonaristas são o esgoto da sociedade ! Faz com que a esquerdalhada se transformem em escoteiros !
Nunca na minha vida achei que iria odiar uma sub-raça como os seguidores do Boçal !",1629614797758013440
5596,2023-02-25 22:47:15+00:00,biazooka,"eu falando dela pro meu chefe do escoteiro e ele solta um ""Vcs são fofas juntas, mt gays. Namorem logo "" 

chorei horrores.",1629614028812107776
5597,2023-02-25 22:43:28+00:00,F4ncy_b0y,Adorei que o escoteiro esta me ensinando a fazer reuniões e lidar com coisas burocráticas,1629613074943442946
5598,2023-02-25 22:41:10+00:00,byduda_sf,"Ganhei um pijama hj, tô tão feliz
E cantaram parabéns no escoteiro 🤩",1629612495424966656
5599,2023-02-25 22:38:22+00:00,teemoters,"@HungiXerife Isso aí, escoteiro!!! https://t.co/NKEyetFd32",1629611789959806978
5600,2023-02-25 22:36:13+00:00,alzxa_,aninha e brubs no escoteiro hoje foi tão nostálgico :(( volta @manu_mxchadoo so falta vc,1629611249569808384
5601,2023-02-25 22:31:22+00:00,____Bianka____,"@Huatecos3 @Bethlleza @_e1_e @DiVal1990 @YeziSeijas @Eles26 @ARM151226 @GuaraCuchaFE @nuvip08 @magdaz54 @dbv_e @nutritattoo @patry_moni @Arsanti76 @Losv30 @auramar2209 @TitaFuenmayor @VivasMattera10 @tessaj__ @8ardv @leiee90 @101_rangel @Mary_Jar @beria_1 Linda tarde, Manuel 🌼🌿🌼 https://t.co/eXVULSxT8E",1629610028289204224
5602,2023-02-25 22:08:01+00:00,rangelmrenan,Não me surpreenderia se a casa da veia do nada começasse a voar cheia de balão colorido com um cachorro e um escoteiro,1629604152849448960
5603,2023-02-25 22:01:03+00:00,jaao_oliiveira,a melhor coisa do ano foi ter entrado no escoteiro pqp a família q eu ganhei🥹,1629602399798140928
5604,2023-02-25 21:56:50+00:00,alzxa_,odeio meus besties do escoteiro mas me divirto tanto com eles (amo vcs queridos 💗,1629601337624211456
5605,2023-02-25 21:56:34+00:00,Fl0cos,"Mano, quam vai ser minha dupla dos escoteiros? Me tiraram a única dupla que eu tive, tudo por causa daquela festa na piscina",1629601272234950656
5606,2023-02-25 21:56:19+00:00,bru_fers,Hj deu vontade de tacar uns escoteiros barranco a baixo kkkkkk,1629601208271863809
5607,2023-02-25 21:33:01+00:00,anaaaagv,eu amo que o bereal hoje de todo mundo foi no escoteiro!,1629595345532465158
5608,2023-02-25 21:41:29+00:00,bluegreymy,eu tô rindo porque o yoongi parece escoteiro KKKKKKKKKKKKKKKKKKKKKKKKKK,1629597476008148992
5609,2023-02-25 21:31:28+00:00,hlnzinha,se fosse o huening kai escoteiro eu me matava,1629594954208100353
5610,2023-02-25 21:29:01+00:00,mxttiuz,Tava com uma ponta de sdd dos escoteiros n nego,1629594340497522688
5611,2023-02-25 21:20:22+00:00,pietra_gp,nao lembrava q o escoteiro me fazia tao bem,1629592163813150722
5612,2023-02-25 21:15:58+00:00,alpxee,eu travei hj no escoteiro n sei quantas vezes por conta daquela merda vai tomar no cu,1629591053773811712
5613,2023-02-25 21:06:41+00:00,jjangwon_a,Voltei do escoteiro!!!,1629588717621870593
5614,2023-02-25 20:57:03+00:00,Zekkenkng,"@reiko3ox Eu já te acompanho a mais de ano, nunca deixarei de ser um escoteiro junto da Reikozinha 🤝, você consegue, força força 🔥",1629586294417289218
5615,2023-02-25 20:54:13+00:00,kleinnicks,af como eu tava morrendo de sdd do escoteiro 😭,1629585583226978304
5616,2023-02-25 20:49:07+00:00,reiko3ox,@Zekkenkng vou ficar toda nervosa começar a falar tudo embolado gaguejar pisar em falso e cair da cadeira bater com a cabeça no meu gabinete que vai começar a pegar fogo e os bombeiros vao vir e me cobrar todo o dinheiuro da minha conta bancaria e voce nao vai mais querer ser um escoteiro https://t.co/B5OHrVJgnB,1629584296120819717
5617,2023-02-25 20:28:03+00:00,Naomechamedflor,"Eu com meu ex viciado em trilha era exatamente assim
Não vem com esse papo de escoteiro pra cima de mim não, eu quero boteco cerveja e risadinha até de madrugada
E depois um lanche",1629578996819034112
5618,2023-02-25 20:22:27+00:00,robertao_tao,eu amo a roupa do escoteiro,1629577588417986561
5619,2023-02-25 20:17:52+00:00,gabb69100606,"Pressão baixou nos escoteiros, mas pelo menos eu n cai duro no chão 🥰",1629576433021460486
5620,2023-02-25 20:16:54+00:00,papodebola,"@zouzaneto Eu mesmo, se não me dizes isso, nem lembraria dessa. Palavra de escoteiro mesmo jamais tendo sido um.",1629576191563771906
5621,2023-02-25 19:48:47+00:00,cos_stellla,"Primeira vez que falto no escoteiro em alguns anos, meu estado ta crítico",1629569116041359360
5622,2023-02-25 19:27:20+00:00,joaogrando,"@amilrotciv @barbara_maidel Nós fomos desbravadores mesmo, cada coisa. 
Lembro direitinho das músicas levarem em horas o que tinham em minutos para serem baixadas (2003, por aí).",1629563716952784898
5623,2023-02-25 19:26:29+00:00,xcraftoficialtu,"To começando a achar, que escoteiros não existem",1629563504649728000
5624,2023-02-25 19:21:42+00:00,acenoburaco,"⠀ 
Sam passou parte de sua vida praticando tiro ao alvo e a outra seguindo com seu hobby de ser um dos melhores escoteiros de sua cidadezinha. Mesmo com os sermões do seu pai nos cultos de domingo ele nunca imaginou que o fim dos tempos iria acontecer, porém estava preparado.",1629562296728002560
5625,2023-02-25 19:11:48+00:00,ningslili,@sofluvsgyu NAO TAS BEM A VER HOJE FOI ANIVERSÁRIO DE GRUPO DOS ESCOTEIROS NE ENT FIZEMOS CERIMÓNIAS E TIPO UM CIRCULO COM OS CHEFES NA FRENTE E E EU FIQUEI COM UMA BANDWIRA ENT FIQUEI AO LADO DOS CHEFES FUI BUE IMPORTANTE,1629559807651852288
5626,2023-02-25 19:07:31+00:00,tommojuu,oi gente acabei de voltar do trem dos escoteiros ami muito,1629558728511873024
5627,2023-02-25 18:53:41+00:00,prcirilo,"HOJE, 25/03/23 com os Jovens Desbravadores da querida IASD Central de Pirajussara, APS-UCB. Glória! @CPregacao #CasPre #CEOnline @paulistasul https://t.co/TeUTB9OIj4",1629555248976019458
5628,2023-02-25 18:52:27+00:00,caluc_artista,"@Thaxes2 Eu senti vontade de ser escoteiro mas a Scar me fez ter medo, não quero mais",1629554939092516867
5629,2023-02-25 18:40:33+00:00,dnoticiaspt,Calado realça papel do escotismo https://t.co/86MNkeu6S7,1629551943252344833
5630,2023-02-25 18:07:20+00:00,biammonteiro_,que saudade de fazer especialidade no escoteiro,1629543582578114560
5631,2023-02-25 17:54:16+00:00,RalaMane,hm dps dessa acho q o Tito devia entrar pros escoteiro,1629540295745458176
5632,2023-02-25 17:48:19+00:00,teemoters,"Peguei do @Luiz_Lanches
Vamos lá

nome: Teemoter 
altura: 0,81m
cor fav: ruivos
música fav: A canção do bom escoteiro
aniversário: 22/2
status: Enrolado kkkk
comida fav: shitake na manteiga
bebida fav: hidromel",1629538796587868160
5633,2023-02-25 17:47:19+00:00,paunoneres,Levando todos os meus machos para o escoteiro,1629538546016034817
5634,2023-02-25 17:38:15+00:00,onecroj,"@GayerGus Parece que houve PREMEDITAÇÃO,  PREVARICAÇÃO e OMISSÃO.  Primários  tentando dar uma de espertos.  Casa caiu. Até lobinho escoteiro saberia que não iria dar certo. Pega eles.  Sem dó.   Impeachment,  se possível.",1629536264549539846
5635,2023-02-25 17:24:33+00:00,caralhoyann,"Eu só queria o video do felipe falando que era escoteiro alpha p postar no aniversario dele, que merda.",1629532815204270082
5636,2023-02-25 17:22:18+00:00,juliaamaral_g,Tinha me esquecido o quanto o escoteiro me faz bem ❤️⚜️,1629532251573592064
5637,2023-02-25 17:14:51+00:00,naiportuga,Três semanas que voltou o escoteiro e até agr eu n fui,1629530376073883648
5638,2023-02-25 16:48:35+00:00,teemoters,@veronikavolt Queria o Teemo. Ele entende de florestas por ser escoteiro,1629523767805321219
5639,2023-02-25 16:44:41+00:00,umpoucotrivial,I've just watched episode S01 | E08 of Pico dos Marins: O Caso do Escoteiro Marco Aurélio! #picodosmarinsocasodoescoteiromarcoaurlio  https://t.co/Kjdhy49w5H #tvtime https://t.co/gAjLOoNByW,1629522782672281601
5640,2023-02-25 16:37:48+00:00,skzsnowy,"tava feliz pq hj eu vou ter escoteiro mas eu lembrei q o mlk q tava dando em cima de mim ta la, não quero mais ir",1629521053876617217
5641,2023-02-25 16:29:01+00:00,Ktchawn,"hj eu tive absoluta certeza que o escotismo é igualzinho a guarda mirim HKSHSJSJSMAMAKAK ta maluco so vendo de fora mesmo pq qnd eu fazia parte não percebia e ainda ficava brava quando falavam isso
o futebol é foda filho",1629518840009818113
5642,2023-02-25 16:22:53+00:00,saraiva_bela,"@kuromikittykat Sim, eu tive que sair do teatro por causa disso, e agr provavelmente vou ter que sair do escoteiro tbm :(",1629517296711368711
5643,2023-02-25 16:14:27+00:00,luisinhoespigao,"A convite do Grupo de Escoteiros @baependi91rs estive nesta manhã de sábado visitando o sítio onde o grupo promove os encontros e acampamentos no Espigão. O Grupo que tem 51 anos em atividade cultivando este movimento juvenil, educacional, voluntáriado e sem fins lucrativos. https://t.co/ddqMqjJDSF",1629515176398422017
5644,2023-02-25 16:10:54+00:00,saraiva_bela,"To mt triste de estar cogitando sair do escoteiro... tipo, é uma das coisas que eu mais amo na vida, mas sinto que ultimamente, por conta da qtdd de coisa que eu tenho p fzr, eu n tenho conseguido me empenhar tanto qt me empenhava antes, além de estar smp sem disposição nenhuma",1629514283187945473
5645,2023-02-25 16:07:12+00:00,b3aRIBEIRO,"Minha sobrinha n•2 me ligou pra perguntar o que é escoteiro 🥹 uma coleguinha do prédio é lobinha e o pai falou que estava na “hora do escoteiro” e agora ela tá toda curiosa.

Sementinha plantada. Agora é torcer pra minha irmã levar ela.",1629513351486140421
5646,2023-02-25 15:45:38+00:00,Thaxes2,"Acabei de voltar da feira e tinha um casal lá com um uniforme muito lindo, aí pedi pra minha irmã ir perguntar doque era pq eu não parava de olhar e descobri que é de escoteiro. 
O UNIFORME É LINDO MANO agora quero ser escoteira, como faz https://t.co/Boy9r1XJPc",1629507921850581000
5647,2023-02-25 15:33:59+00:00,Luz1nh,"fui divertir as crianças pro grupo escoteiro, gostei",1629504991344971776
5648,2023-02-25 15:21:52+00:00,Sophdugrau,"tava precisando ir pro escoteiro, liberar td meu estresse em forma de violência amigável 😍😍😍😍",1629501944472403968
5649,2023-02-25 14:59:21+00:00,PatKnowsShit,"@Luiz_the_hollow btf, é pc? será q eu n xbox vc conseguiria (se quiser/puder) me ajudar na quest de escoteiro?tô precisando reviver alguém e não to em nenhuma equipe, fica difícil achar o povo no meio de combate ausha",1629496276373975040
5650,2023-02-25 14:53:29+00:00,solmirabollante,@pudimwAA jo vc vai no escoteiro hoje? eu tenho q te entregar a Applejack,1629494798372548610
5651,2023-02-25 14:51:24+00:00,Hamstergod3,sinceramente ter que escutar isso vindo pro escoteiro é complicado demais tomanocu,1629494277213499392
5652,2023-02-25 14:48:37+00:00,StarRailNewsBr,"💫 Desbravador | 5 Estrelas | Caminho: The Hunt
Elemento: por enquanto não se sabe

✨ Já que o próximo caminho dos Protagonista será A caça, parece q eles usarão Arco e Flecha  🏹

Fonte: @/hertaleaks_ 
#HonkaiStarRail https://t.co/HrFBUtBogl",1629493576173223937
5653,2023-02-25 14:47:32+00:00,akamillezin,saudades movimento escoteiro...,1629493302142574600
5654,2023-02-25 14:41:21+00:00,jjangwon_a,Tenho escoteiro Hoje!!!,1629491744705331202
5655,2023-02-25 14:11:45+00:00,onecroj,"@MarcioM61326104 Esses caras não batem bem da cabeça. Impressionante falta de criatividade.  Nem montar  teses conspiratórias , servem. É  de  infantilidade sem tamanho. Lobinhos escoteiros dão  risadas. Afff. Até quando?",1629484299031392257
5656,2023-02-25 14:08:04+00:00,BrenoHoly,"Hj fiz escola sabatina, corri em um culto aqui, tenho reunião de pais com os desbravadores e ainda tenho JA, eu tô muito gospel",1629483369066123266
5657,2023-02-25 13:50:59+00:00,luzriquee,Apaixonado pelo @ArthurHeiden vestido de escoteiro 😍,1629479072433680384
5658,2023-02-25 13:41:17+00:00,Dokaralhoo,"tô feliz, hoje tem escoteiro",1629476631390695424
5659,2023-02-25 12:47:27+00:00,adraedu,esse escoteiro é uma desgraça na minha vida,1629463081385443328
5660,2023-02-25 12:10:13+00:00,izcibayar,Mensagem da Neta de Baden-Powell  para o escotismo  Brasileiro https://t.co/Ay0uinDE3Z via @YouTube,1629453714271371266
5661,2023-02-25 10:58:31+00:00,rodrigodiprado,"goles (vermelho), simbolizando o direito de administrar com justiça. O metal prata simboliza a paz, felicidade, pureza, integridade e formosura; o goles (vermelho), é o símbolo de intrepidez, coragem, valentia, audácia, predicados que identificam os pioneiros desbravadores do +",1629435668744089600
5662,2023-02-25 10:39:22+00:00,beladobailao,"@Joaoauferil Que legal, vcs são adventistas 🤩
Eu sou de berço (no momento ando um pouco afastada da igreja), sempre achei lindo os projetos da igreja em ajuda aos próximos. Fazia parte do clube de desbravadores e sempre tinha esse empenho em ajudar. Parabéns pela linda atitude 😍👏🏻",1629430848142319617
5663,2023-02-25 08:57:49+00:00,gabriel42056935,Aiai esses escoteiros,1629405291937660928
5664,2023-02-25 08:42:47+00:00,Andrews_DBV,essas pessoas acabaram de visualizar seu perfil https://t.co/esvVZmj6sb,1629401511515095040
5665,2023-02-25 05:46:00+00:00,Gabx1508_,"@Joaoauferil Sou de axé e achei muito lindo essa atitude e vontade de ajudar o próximo.
Já fui adventista, desbravador, e amava as ações sociais, realmente, religião que fazia eu me sentir humano!!! Foi no clube que eu aprendi a A-M-A-R e respeitar as diferenças.
Maranata, o Senhor logo vemm",1629357023069458432
5666,2023-02-25 05:44:59+00:00,AndreaCalheiro,"Lembro qdo mandaram um pornozão no grupo dos pais escoteiros. Tem um Chefe que até bloqueei de tão ridículo, todos pessoas de bem. Várias crianças foram exposta na época, pq os pais mandavam eles olharem. Deveriam ter afastado mas não.",1629356766168244225
5667,2023-02-25 05:42:17+00:00,AndreaCalheiro,"@jose_simao Descrição perfeita das pessoas de bem. Meu filho era escoteiro e só tinha bolsonarento lá. Imagina se, no grupo dos pais, onde todas as crianças tinham acesso, pq os pais mandavam olhar, pq era sempre para eles mesmo,  uma pessoa de bem não mandou um pornozão.",1629356084665171973
5668,2023-02-25 04:50:55+00:00,genuino_alex,"[2/25, 01:48] pedro tobias moura: você é um desbravador das próprias emoções
[2/25, 01:48] pedro tobias moura: acho muito bonito
[2/25, 01:49] pedro tobias moura: voce tem uma vibe carlos drummond de andrade se ele usasse mais drogas

te amo pedro",1629343157170077696
5669,2023-02-25 04:06:42+00:00,caboelfo,"menininha bonita, filha de Doutor, não namora escoteiro, Só desbravador",1629332030881251328
5670,2023-02-25 03:39:18+00:00,porraquecaralho,AMANHA ESCOTEIRO DEPOIS DE DUAS SEMANAS SEM ATIVIDADE,1629325135625834497
5671,2023-02-25 03:09:20+00:00,giulianamorrone,"Obrigada! Fomos 5
Desbravadores do @GloboReporter",1629317592795041792
5672,2023-02-25 02:41:16+00:00,Roberth86721655,Campori Está feito... @DesbravadorDSA @desbravadoressp https://t.co/23rAkzbXmZ,1629310529855422464
5673,2023-02-25 02:31:52+00:00,Roberth86721655,Vamos desbravadores há mensagem a todos levar 🙏🏿 https://t.co/VSJjk3TpIW,1629308164817448963
5674,2023-02-25 02:21:04+00:00,ArianeRaquel12,1° Lei Escoteira - O escoteiro é honrado e digno de confiança! (Kkkkkkk),1629305447877423104
5675,2023-02-25 02:19:48+00:00,ArianeRaquel12,4° lei Escoteira -  O Escoteiro é amigo de todos e irmão dos demais escoteiros.,1629305128464396288
5676,2023-02-25 02:14:07+00:00,drigownfl,"@ligiagrocha Algumas vertentes evangélicas fazem uma lavagem tão grande na cabeça dos seus fieis, que se acham os desbravadores da nova era, os novos   catequisadores... é de uma falta de respeito tão grande invadir os templos e fazer isso não consigo ver esse video e não ficar indignado.",1629303698923945984
5677,2023-02-25 02:00:49+00:00,biankkj,meu irmão 12 anos eh pai de gato escoteiro umbandista e sabe cozinhar coisas além de arroz e ovo.. e vcs nada,1629300353702285312
5678,2023-02-25 01:59:30+00:00,dbv_e,@nayibbukele Excelente!!,1629300021815386112
5679,2023-02-25 01:49:22+00:00,f_riboi,escoteiro https://t.co/zyqs0FJDYo,1629297468880875520
5680,2023-02-25 01:38:08+00:00,ezranarchist,amanhã tenho escoteiro e tô com saudade do uniforme,1629294642578505734
5681,2023-02-25 01:28:56+00:00,omolusqueti,"70% de chance de chover, e amanhã minha tropa de escoteiros vai tudo para praia passar o dia

isso que é vida!",1629292328715276291
5682,2023-02-25 01:25:35+00:00,_fefeplvs,"fã, sem mim ele morre amanha no escoteiro https://t.co/kdicHUtUkf",1629291486020861952
5683,2023-02-25 01:25:30+00:00,j0ninhadocrime,"Alguém avisa a essa glr do campori, que nós já entendemos para onde eles foram, e pra pararem de postar que ninguém aguenta maissss.",1629291463090532352
5684,2023-02-25 01:05:09+00:00,dudasplaces,"vou pro escoteiro depois de duas semanas e agora estou com medo de ser deixada de lado, pq o escoteiro de 2019 (sdds vidas) juntou no sênior de 2023 https://t.co/DIoHOJNQXx",1629286344601083905
5685,2023-02-25 00:47:33+00:00,Don_Belmudes,"melhorias nas condições do acesso para as praias do Litoral Norte, neste momento a Capital e o CAPITAL descobrem o paraíso antes reservado apenas aos caiçaras, pescadores e surfistas desbravadores (principalmente de Santos e Guarujá). A região passou a ser destino da moda +",1629281911846600704
5686,2023-02-25 00:41:34+00:00,Att_Escoteiros,"Existe um tema secreto chamado ""Memory Lane"", para conseguir ele click em ""Preview Theme"" em Aparência e clique em todos os temas em ordem sequencial. https://t.co/23Lvpz81Wk",1629280408469741572
5687,2023-02-25 00:40:46+00:00,Att_Escoteiros,Agora você pode editar a mensagem quando uma palavra inadequada for mandada. https://t.co/8vEn3rUL5M,1629280207709388800
5688,2023-02-25 00:40:06+00:00,Att_Escoteiros,"Em breve novo recurso ""Home Page"" no ""Onboarding"". https://t.co/o8azLk2NgC",1629280037089181697
5689,2023-02-25 00:39:34+00:00,Att_Escoteiros,"""Display Name"" renomeado para ""Name"". https://t.co/M7QyxKT7yZ",1629279905585287168
5690,2023-02-25 00:39:22+00:00,Att_Escoteiros,Agora ao ouvir uma mensagem de voz o fundo ficará azul. https://t.co/DVhonMDyYE,1629279853676580865
